function,eta,alpha,alpha_pull,num_workers,beta,num_epochs,final_loss,best_loss,converged,elapsed_s
styblinski_tang,0.0013183,1.0,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0013183,1.0,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0013183,1.0,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.325,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.325,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.325,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.325,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0018197,0.325,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.46,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.46,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.08
styblinski_tang,0.0018197,0.46,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.46,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.46,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0018197,0.595,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.595,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.595,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.595,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0018197,0.595,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,0.73,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.73,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.73,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0018197,0.73,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.079
styblinski_tang,0.0018197,0.73,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.079
styblinski_tang,0.0018197,0.865,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.865,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,0.865,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.079
styblinski_tang,0.0018197,0.865,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.074
styblinski_tang,0.0018197,0.865,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,1.0,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0018197,1.0,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0018197,1.0,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0018197,1.0,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.082
styblinski_tang,0.0018197,1.0,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.358
styblinski_tang,0.0025119,0.325,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.249
styblinski_tang,0.0025119,0.325,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.296
styblinski_tang,0.0025119,0.325,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.281
styblinski_tang,0.0025119,0.325,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.284
styblinski_tang,0.0025119,0.325,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.244
styblinski_tang,0.0025119,0.46,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.317
styblinski_tang,0.0025119,0.46,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.293
styblinski_tang,0.0025119,0.46,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.292
styblinski_tang,0.0025119,0.46,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.276
styblinski_tang,0.0025119,0.46,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.239
styblinski_tang,0.0025119,0.595,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.179
styblinski_tang,0.0025119,0.595,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.195
styblinski_tang,0.0025119,0.595,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.272
styblinski_tang,0.0025119,0.595,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.308
styblinski_tang,0.0025119,0.595,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.074
styblinski_tang,0.0025119,0.73,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0025119,0.73,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0025119,0.73,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0025119,0.73,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.075
styblinski_tang,0.0025119,0.73,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0025119,0.865,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.075
styblinski_tang,0.0025119,0.865,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.075
styblinski_tang,0.0025119,0.865,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0025119,0.865,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0025119,0.865,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.076
styblinski_tang,0.0025119,1.0,0.45,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0025119,1.0,0.55,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0025119,1.0,0.65,4,2.0,10000,29.94110669,29.94110669,0,0.078
styblinski_tang,0.0025119,1.0,0.75,4,2.0,10000,29.94110669,29.94110669,0,0.077
styblinski_tang,0.0025119,1.0,0.85,4,2.0,10000,29.94110669,29.94110669,0,0.075
ackley,0.0005012,0.325,0.45,4,2.0,10000,9.28164223,9.00302692,0,0.289
ackley,0.0005012,0.325,0.55,4,2.0,10000,9.28164223,9.00670979,0,0.29
ackley,0.0005012,0.325,0.65,4,2.0,10000,9.28164223,9.00820096,0,0.29
ackley,0.0005012,0.325,0.75,4,2.0,10000,9.28164223,9.01260615,0,0.286
ackley,0.0005012,0.325,0.85,4,2.0,10000,9.28164223,9.01147381,0,0.293
ackley,0.0005012,0.46,0.45,4,2.0,10000,9.00216422,9.00214032,0,0.292
ackley,0.0005012,0.46,0.55,4,2.0,10000,9.28164223,9.00343652,0,0.295
ackley,0.0005012,0.46,0.65,4,2.0,10000,9.28164223,9.00675339,0,0.296
ackley,0.0005012,0.46,0.75,4,2.0,10000,9.28164223,9.00914614,0,0.298
ackley,0.0005012,0.46,0.85,4,2.0,10000,9.28164223,9.01358936,0,0.293
ackley,0.0005012,0.595,0.45,4,2.0,10000,9.00216422,9.00216422,0,0.3
ackley,0.0005012,0.595,0.55,4,2.0,10000,9.28164223,9.00240273,0,0.29
ackley,0.0005012,0.595,0.65,4,2.0,10000,9.28164223,9.00452515,0,0.295
ackley,0.0005012,0.595,0.75,4,2.0,10000,9.28164223,9.00548921,0,0.297
ackley,0.0005012,0.595,0.85,4,2.0,10000,9.28164223,9.0106239,0,0.291
ackley,0.0005012,0.73,0.45,4,2.0,10000,9.00216422,9.00210052,0,0.294
ackley,0.0005012,0.73,0.55,4,2.0,10000,9.00216422,9.00216422,0,0.295
ackley,0.0005012,0.73,0.65,4,2.0,10000,9.28164223,9.00281195,0,0.297
ackley,0.0005012,0.73,0.75,4,2.0,10000,9.28164223,9.00393884,0,0.297
ackley,0.0005012,0.73,0.85,4,2.0,10000,9.28164223,9.00577082,0,0.296
ackley,0.0005012,0.865,0.45,4,2.0,10000,9.00790847,9.00200143,0,0.291
ackley,0.0005012,0.865,0.55,4,2.0,10000,9.00216422,9.00216422,0,0.295
ackley,0.0005012,0.865,0.65,4,2.0,10000,9.28164223,9.0026189,0,0.299
ackley,0.0005012,0.865,0.75,4,2.0,10000,9.28164223,9.00362384,0,0.296
ackley,0.0005012,0.865,0.85,4,2.0,10000,9.28164223,9.00496566,0,0.3
ackley,0.0005012,1.0,0.45,4,2.0,10000,9.00790847,9.00235899,0,0.297
ackley,0.0005012,1.0,0.55,4,2.0,10000,9.00216422,9.00216422,0,0.31
ackley,0.0005012,1.0,0.65,4,2.0,10000,9.00216422,9.00216422,0,0.299
ackley,0.0005012,1.0,0.75,4,2.0,10000,9.28164223,9.00200103,0,0.303
ackley,0.0005012,1.0,0.85,4,2.0,10000,9.28164223,9.00257716,0,0.302
ackley,0.0006918,0.325,0.45,4,2.0,10000,9.28164223,9.0048766,0,0.295
ackley,0.0006918,0.325,0.55,4,2.0,10000,9.28164223,9.01111081,0,0.305
ackley,0.0006918,0.325,0.65,4,2.0,10000,9.28164223,9.01068432,0,0.298
ackley,0.0006918,0.325,0.75,4,2.0,10000,9.28164223,9.01674972,0,0.303
ackley,0.0006918,0.325,0.85,4,2.0,10000,9.28164223,9.01624731,0,0.296
ackley,0.0006918,0.46,0.45,4,2.0,10000,9.28164223,9.00214292,0,0.298
ackley,0.0006918,0.46,0.55,4,2.0,10000,9.28164223,9.00627819,0,0.297
ackley,0.0006918,0.46,0.65,4,2.0,10000,9.28164223,9.00878202,0,0.301
ackley,0.0006918,0.46,0.75,4,2.0,10000,9.28164223,9.0167634,0,1.021
ackley,0.0006918,0.46,0.85,4,2.0,10000,9.28164223,9.0214945,0,0.772
ackley,0.0006918,0.595,0.45,4,2.0,10000,9.00216422,9.00216422,0,1.031
ackley,0.0006918,0.595,0.55,4,2.0,10000,9.28164223,9.00297075,0,1.084
ackley,0.0006918,0.595,0.65,4,2.0,10000,9.28164223,9.00575745,0,1.114
ackley,0.0006918,0.595,0.75,4,2.0,10000,9.28164223,9.01118023,0,1.093
ackley,0.0006918,0.595,0.85,4,2.0,10000,9.28164223,9.02292801,0,1.08
ackley,0.0006918,0.73,0.45,4,2.0,10000,9.00216422,9.00216422,0,1.072
ackley,0.0006918,0.73,0.55,4,2.0,10000,9.28164223,9.00263481,0,0.998
ackley,0.0006918,0.73,0.65,4,2.0,10000,9.28164223,9.00367406,0,1.062
ackley,0.0006918,0.73,0.75,4,2.0,10000,9.28164223,9.00635614,0,1.116
ackley,0.0006918,0.73,0.85,4,2.0,10000,9.28164223,9.01981909,0,0.906
ackley,0.0006918,0.865,0.45,4,2.0,10000,9.00216422,9.00197983,0,1.0
ackley,0.0006918,0.865,0.55,4,2.0,10000,9.00216422,9.00216422,0,1.129
ackley,0.0006918,0.865,0.65,4,2.0,10000,9.28164223,9.00262712,0,1.07
ackley,0.0006918,0.865,0.75,4,2.0,10000,9.28164223,9.00443341,0,0.554
ackley,0.0006918,0.865,0.85,4,2.0,10000,9.28164223,9.01398684,0,0.287
ackley,0.0006918,1.0,0.45,4,2.0,10000,9.00790847,9.00164634,0,0.294
ackley,0.0006918,1.0,0.55,4,2.0,10000,9.00216422,9.00216422,0,0.296
ackley,0.0006918,1.0,0.65,4,2.0,10000,9.28164223,9.00305292,0,0.3
ackley,0.0006918,1.0,0.75,4,2.0,10000,9.28164223,9.00220405,0,0.296
ackley,0.0006918,1.0,0.85,4,2.0,10000,9.28164223,9.00221543,0,0.296
ackley,0.000955,0.325,0.45,4,2.0,10000,9.28164223,9.00788529,0,0.299
ackley,0.000955,0.325,0.55,4,2.0,10000,9.28164223,9.01802791,0,0.288
ackley,0.000955,0.325,0.65,4,2.0,10000,9.28164223,9.01501941,0,0.292
ackley,0.000955,0.325,0.75,4,2.0,10000,9.28164223,9.01724344,0,0.291
ackley,0.000955,0.325,0.85,4,2.0,10000,9.28164223,9.02089089,0,0.29
ackley,0.000955,0.46,0.45,4,2.0,10000,9.28164223,9.00319461,0,0.303
ackley,0.000955,0.46,0.55,4,2.0,10000,9.28164223,9.01773235,0,0.3
ackley,0.000955,0.46,0.65,4,2.0,10000,9.28164223,9.01632165,0,0.302
ackley,0.000955,0.46,0.75,4,2.0,10000,9.28164223,9.02034326,0,0.298
ackley,0.000955,0.46,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.288
ackley,0.000955,0.595,0.45,4,2.0,10000,9.00216422,9.00216422,0,0.301
ackley,0.000955,0.595,0.55,4,2.0,10000,9.28164223,9.00899285,0,0.301
ackley,0.000955,0.595,0.65,4,2.0,10000,9.28164223,9.01199002,0,0.298
ackley,0.000955,0.595,0.75,4,2.0,10000,9.28164223,9.01703126,0,0.302
ackley,0.000955,0.595,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.293
ackley,0.000955,0.73,0.45,4,2.0,10000,9.00216422,9.00216422,0,0.294
ackley,0.000955,0.73,0.55,4,2.0,10000,9.28164223,9.00492841,0,0.305
ackley,0.000955,0.73,0.65,4,2.0,10000,9.28164223,9.00731219,0,0.301
ackley,0.000955,0.73,0.75,4,2.0,10000,9.28164223,9.01110576,0,0.307
ackley,0.000955,0.73,0.85,4,2.0,10000,9.28164223,9.0221332,0,0.302
ackley,0.000955,0.865,0.45,4,2.0,10000,9.00216422,9.00216422,0,0.299
ackley,0.000955,0.865,0.55,4,2.0,10000,9.28164223,9.00423126,0,0.305
ackley,0.000955,0.865,0.65,4,2.0,10000,9.28164223,9.00512378,0,0.298
ackley,0.000955,0.865,0.75,4,2.0,10000,9.28164223,9.00730608,0,0.306
ackley,0.000955,0.865,0.85,4,2.0,10000,9.28164223,9.01204733,0,0.304
ackley,0.000955,1.0,0.45,4,2.0,10000,9.00216422,9.00216422,0,0.297
ackley,0.000955,1.0,0.55,4,2.0,10000,9.28164223,9.00315774,0,0.297
ackley,0.000955,1.0,0.65,4,2.0,10000,9.28164223,9.00209031,0,0.304
ackley,0.000955,1.0,0.75,4,2.0,10000,9.28164223,9.00563355,0,0.306
ackley,0.000955,1.0,0.85,4,2.0,10000,9.28164223,9.01723473,0,0.301
ackley,0.0013183,0.325,0.45,4,2.0,10000,9.28164223,9.01559308,0,0.299
ackley,0.0013183,0.325,0.55,4,2.0,10000,9.28164223,9.01690481,0,0.303
ackley,0.0013183,0.325,0.65,4,2.0,10000,9.28164223,9.02350676,0,0.302
ackley,0.0013183,0.325,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.296
ackley,0.0013183,0.325,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.292
ackley,0.0013183,0.46,0.45,4,2.0,10000,9.28164223,9.01591065,0,0.304
ackley,0.0013183,0.46,0.55,4,2.0,10000,9.28164223,9.0195804,0,0.305
ackley,0.0013183,0.46,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.306
ackley,0.0013183,0.46,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.301
ackley,0.0013183,0.46,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.303
ackley,0.0013183,0.595,0.45,4,2.0,10000,9.28164223,9.00666892,0,0.304
ackley,0.0013183,0.595,0.55,4,2.0,10000,9.28164223,9.0162894,0,0.309
ackley,0.0013183,0.595,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.297
ackley,0.0013183,0.595,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.297
ackley,0.0013183,0.595,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.302
ackley,0.0013183,0.73,0.45,4,2.0,10000,9.28164223,9.0036662,0,0.306
ackley,0.0013183,0.73,0.55,4,2.0,10000,9.28164223,9.01128154,0,0.303
ackley,0.0013183,0.73,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.308
ackley,0.0013183,0.73,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.314
ackley,0.0013183,0.73,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.303
ackley,0.0013183,0.865,0.45,4,2.0,10000,9.00216422,9.00216422,0,0.308
ackley,0.0013183,0.865,0.55,4,2.0,10000,9.28164223,9.00843546,0,0.31
ackley,0.0013183,0.865,0.65,4,2.0,10000,9.28164223,9.01282724,0,0.307
ackley,0.0013183,0.865,0.75,4,2.0,10000,9.28164223,9.01748427,0,0.305
ackley,0.0013183,0.865,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.302
ackley,0.0013183,1.0,0.45,4,2.0,10000,9.00216422,9.00185653,0,0.31
ackley,0.0013183,1.0,0.55,4,2.0,10000,9.28164223,9.00390135,0,0.313
ackley,0.0013183,1.0,0.65,4,2.0,10000,9.28164223,9.01272269,0,0.305
ackley,0.0013183,1.0,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.314
ackley,0.0013183,1.0,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.305
ackley,0.0018197,0.325,0.45,4,2.0,10000,9.28164223,9.01965812,0,0.317
ackley,0.0018197,0.325,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.308
ackley,0.0018197,0.325,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.309
ackley,0.0018197,0.325,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.314
ackley,0.0018197,0.325,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.313
ackley,0.0018197,0.46,0.45,4,2.0,10000,9.28164223,9.02376728,0,0.312
ackley,0.0018197,0.46,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.31
ackley,0.0018197,0.46,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.307
ackley,0.0018197,0.46,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.314
ackley,0.0018197,0.46,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.312
ackley,0.0018197,0.595,0.45,4,2.0,10000,9.28164223,9.02376728,0,0.307
ackley,0.0018197,0.595,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.304
ackley,0.0018197,0.595,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.313
ackley,0.0018197,0.595,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.334
ackley,0.0018197,0.595,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.332
ackley,0.0018197,0.73,0.45,4,2.0,10000,9.28164223,9.02175228,0,0.331
ackley,0.0018197,0.73,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.334
ackley,0.0018197,0.73,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.332
ackley,0.0018197,0.73,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.333
ackley,0.0018197,0.73,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.331
ackley,0.0018197,0.865,0.45,4,2.0,10000,9.28164223,9.01362458,0,0.328
ackley,0.0018197,0.865,0.55,4,2.0,10000,9.28164223,9.01163944,0,0.336
ackley,0.0018197,0.865,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.332
ackley,0.0018197,0.865,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.336
ackley,0.0018197,0.865,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.348
ackley,0.0018197,1.0,0.45,4,2.0,10000,9.28164223,9.00551797,0,0.337
ackley,0.0018197,1.0,0.55,4,2.0,10000,9.28164223,9.02187418,0,0.333
ackley,0.0018197,1.0,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.337
ackley,0.0018197,1.0,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.342
ackley,0.0018197,1.0,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.344
ackley,0.0025119,0.325,0.45,4,2.0,10000,9.28164223,9.02376728,0,0.337
ackley,0.0025119,0.325,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.345
ackley,0.0025119,0.325,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.341
ackley,0.0025119,0.325,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.34
ackley,0.0025119,0.325,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.341
ackley,0.0025119,0.46,0.45,4,2.0,10000,9.28164223,9.02376728,0,0.349
ackley,0.0025119,0.46,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.347
ackley,0.0025119,0.46,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.38
ackley,0.0025119,0.46,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.344
ackley,0.0025119,0.46,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.351
ackley,0.0025119,0.595,0.45,4,2.0,10000,9.28164223,9.02376728,0,0.347
ackley,0.0025119,0.595,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.358
ackley,0.0025119,0.595,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.348
ackley,0.0025119,0.595,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.35
ackley,0.0025119,0.595,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.362
ackley,0.0025119,0.73,0.45,4,2.0,10000,9.28164223,9.02376728,0,0.356
ackley,0.0025119,0.73,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.354
ackley,0.0025119,0.73,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.359
ackley,0.0025119,0.73,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.354
ackley,0.0025119,0.73,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.354
ackley,0.0025119,0.865,0.45,4,2.0,10000,9.28164223,9.0096323,0,0.356
ackley,0.0025119,0.865,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.356
ackley,0.0025119,0.865,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.361
ackley,0.0025119,0.865,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.356
ackley,0.0025119,0.865,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.365
ackley,0.0025119,1.0,0.45,4,2.0,10000,9.28164223,9.02050805,0,0.363
ackley,0.0025119,1.0,0.55,4,2.0,10000,9.28164223,9.02376728,0,0.361
ackley,0.0025119,1.0,0.65,4,2.0,10000,9.28164223,9.02376728,0,0.365
ackley,0.0025119,1.0,0.75,4,2.0,10000,9.28164223,9.02376728,0,0.362
ackley,0.0025119,1.0,0.85,4,2.0,10000,9.28164223,9.02376728,0,0.366
