function,eta,alpha,alpha_pull,num_workers,beta,num_epochs,final_loss,best_loss,converged,elapsed_s
rosenbrock,0.001,0.88,0.0,4,2.0,10000,0.0001404,0.0001404,1,0.202
rosenbrock,0.001,0.88,0.04,4,2.0,10000,0.00020066,0.00020066,1,0.192
rosenbrock,0.001,0.88,0.08,4,2.0,10000,0.00027746,0.00027746,1,0.223
rosenbrock,0.001,0.88,0.12,4,2.0,10000,0.00037464,0.00037464,1,0.226
rosenbrock,0.001,0.88,0.16,4,2.0,10000,0.00051162,0.00051162,1,0.233
rosenbrock,0.001,0.88,0.2,4,2.0,10000,0.00066656,0.00066656,1,0.216
rosenbrock,0.001,0.92,0.0,4,2.0,10000,0.00014011,0.00014011,1,0.206
rosenbrock,0.001,0.92,0.04,4,2.0,10000,0.00019655,0.00019655,1,0.21
rosenbrock,0.001,0.92,0.08,4,2.0,10000,0.00027021,0.00027021,1,0.204
rosenbrock,0.001,0.92,0.12,4,2.0,10000,0.00036009,0.00036009,1,0.211
rosenbrock,0.001,0.92,0.16,4,2.0,10000,0.00048802,0.00048802,1,0.218
rosenbrock,0.001,0.92,0.2,4,2.0,10000,0.00061378,0.00061378,1,0.224
rosenbrock,0.001,0.96,0.0,4,2.0,10000,0.00013985,0.00013985,1,0.242
rosenbrock,0.001,0.96,0.04,4,2.0,10000,0.00019391,0.00019391,1,0.211
rosenbrock,0.001,0.96,0.08,4,2.0,10000,0.00026315,0.00026315,1,0.195
rosenbrock,0.001,0.96,0.12,4,2.0,10000,0.0003462,0.0003462,1,0.252
rosenbrock,0.001,0.96,0.16,4,2.0,10000,0.00046388,0.00046388,1,0.207
rosenbrock,0.001,0.96,0.2,4,2.0,10000,0.00059868,0.00059868,1,0.194
rosenbrock,0.001,1.0,0.0,4,2.0,10000,0.00013961,0.00013961,1,0.216
rosenbrock,0.001,1.0,0.04,4,2.0,10000,0.00019147,0.00019147,1,0.228
rosenbrock,0.001,1.0,0.08,4,2.0,10000,0.00025696,0.00025696,1,0.194
rosenbrock,0.001,1.0,0.12,4,2.0,10000,0.00033854,0.00033854,1,0.205
rosenbrock,0.001,1.0,0.16,4,2.0,10000,0.00044611,0.00044611,1,0.2
rosenbrock,0.001,1.0,0.2,4,2.0,10000,0.00057141,0.00057141,1,0.213
rosenbrock,0.001,0.8,0.0,4,3.0,10000,0.00014106,0.00014106,1,0.204
rosenbrock,0.001,0.8,0.04,4,3.0,10000,0.0002078,0.0002078,1,0.217
rosenbrock,0.001,0.8,0.08,4,3.0,10000,0.00029325,0.00029325,1,0.198
rosenbrock,0.001,0.8,0.12,4,3.0,10000,0.00041349,0.00041349,1,0.213
rosenbrock,0.001,0.8,0.16,4,3.0,10000,0.0005675,0.0005675,1,0.206
rosenbrock,0.001,0.8,0.2,4,3.0,10000,0.00074477,0.00074477,1,0.194
rosenbrock,0.001,0.84,0.0,4,3.0,10000,0.00014071,0.00014071,1,0.234
rosenbrock,0.001,0.84,0.04,4,3.0,10000,0.00020341,0.00020341,1,0.198
rosenbrock,0.001,0.84,0.08,4,3.0,10000,0.00028306,0.00028306,1,0.22
rosenbrock,0.001,0.84,0.12,4,3.0,10000,0.00039382,0.00039382,1,0.192
rosenbrock,0.001,0.84,0.16,4,3.0,10000,0.00053657,0.00053657,1,0.211
rosenbrock,0.001,0.84,0.2,4,3.0,10000,0.00070777,0.00070777,1,0.199
rosenbrock,0.001,0.88,0.0,4,3.0,10000,0.00014039,0.00014039,1,0.209
rosenbrock,0.001,0.88,0.04,4,3.0,10000,0.00020031,0.00020031,1,0.213
rosenbrock,0.001,0.88,0.08,4,3.0,10000,0.00027668,0.00027668,1,0.19
rosenbrock,0.001,0.88,0.12,4,3.0,10000,0.00037253,0.00037253,1,0.218
rosenbrock,0.001,0.88,0.16,4,3.0,10000,0.00050771,0.00050771,1,0.321
rosenbrock,0.001,0.88,0.2,4,3.0,10000,0.00066439,0.00066439,1,0.251
rosenbrock,0.001,0.92,0.0,4,3.0,10000,0.00014011,0.00014011,1,0.235
rosenbrock,0.001,0.92,0.04,4,3.0,10000,0.00019616,0.00019616,1,0.214
rosenbrock,0.001,0.92,0.08,4,3.0,10000,0.0002694,0.0002694,1,0.222
rosenbrock,0.001,0.92,0.12,4,3.0,10000,0.00035879,0.00035879,1,0.214
rosenbrock,0.001,0.92,0.16,4,3.0,10000,0.00048544,0.00048544,1,0.204
rosenbrock,0.001,0.92,0.2,4,3.0,10000,0.00062445,0.00062445,1,0.222
rosenbrock,0.001,0.96,0.0,4,3.0,10000,0.00013985,0.00013985,1,0.213
rosenbrock,0.001,0.96,0.04,4,3.0,10000,0.00019352,0.00019352,1,0.214
rosenbrock,0.001,0.96,0.08,4,3.0,10000,0.00026234,0.00026234,1,0.19
rosenbrock,0.001,0.96,0.12,4,3.0,10000,0.00034486,0.00034486,1,0.204
rosenbrock,0.001,0.96,0.16,4,3.0,10000,0.0004615,0.0004615,1,0.215
rosenbrock,0.001,0.96,0.2,4,3.0,10000,0.00059369,0.00059369,1,0.197
rosenbrock,0.001,1.0,0.0,4,3.0,10000,0.00013961,0.00013961,1,0.22
rosenbrock,0.001,1.0,0.04,4,3.0,10000,0.00019036,0.00019036,1,0.19
rosenbrock,0.001,1.0,0.08,4,3.0,10000,0.00025621,0.00025621,1,0.206
rosenbrock,0.001,1.0,0.12,4,3.0,10000,0.00033722,0.00033722,1,0.234
rosenbrock,0.001,1.0,0.16,4,3.0,10000,0.00044379,0.00044379,1,0.19
rosenbrock,0.001,1.0,0.2,4,3.0,10000,0.00056697,0.00056697,1,0.215
rosenbrock,0.001,0.8,0.0,4,4.0,10000,0.00014105,0.00014105,1,0.196
rosenbrock,0.001,0.8,0.04,4,4.0,10000,0.00020746,0.00020746,1,0.22
rosenbrock,0.001,0.8,0.08,4,4.0,10000,0.00029237,0.00029237,1,0.199
rosenbrock,0.001,0.8,0.12,4,4.0,10000,0.00041201,0.00041201,1,0.208
rosenbrock,0.001,0.8,0.16,4,4.0,10000,0.00056393,0.00056393,1,0.206
rosenbrock,0.001,0.8,0.2,4,4.0,10000,0.00074038,0.00074038,1,0.199
rosenbrock,0.001,0.84,0.0,4,4.0,10000,0.0001407,0.0001407,1,0.21
rosenbrock,0.001,0.84,0.04,4,4.0,10000,0.00020307,0.00020307,1,0.22
rosenbrock,0.001,0.84,0.08,4,4.0,10000,0.00028218,0.00028218,1,0.206
rosenbrock,0.001,0.84,0.12,4,4.0,10000,0.00039267,0.00039267,1,0.209
rosenbrock,0.001,0.84,0.16,4,4.0,10000,0.00053388,0.00053388,1,0.248
rosenbrock,0.001,0.84,0.2,4,4.0,10000,0.00070047,0.00070047,1,0.212
rosenbrock,0.001,0.88,0.0,4,4.0,10000,0.00014039,0.00014039,1,0.214
rosenbrock,0.001,0.88,0.04,4,4.0,10000,0.0002,0.0002,1,0.193
rosenbrock,0.001,0.88,0.08,4,4.0,10000,0.0002759,0.0002759,1,0.2
rosenbrock,0.001,0.88,0.12,4,4.0,10000,0.00037094,0.00037094,1,0.209
rosenbrock,0.001,0.88,0.16,4,4.0,10000,0.00050311,0.00050311,1,0.21
rosenbrock,0.001,0.88,0.2,4,4.0,10000,0.00066138,0.00066138,1,0.213
rosenbrock,0.001,0.92,0.0,4,4.0,10000,0.00014011,0.00014011,1,0.211
rosenbrock,0.001,0.92,0.04,4,4.0,10000,0.00019586,0.00019586,1,0.206
rosenbrock,0.001,0.92,0.08,4,4.0,10000,0.00026866,0.00026866,1,0.201
rosenbrock,0.001,0.92,0.12,4,4.0,10000,0.00035718,0.00035718,1,0.242
rosenbrock,0.001,0.92,0.16,4,4.0,10000,0.00048326,0.00048326,1,0.221
rosenbrock,0.001,0.92,0.2,4,4.0,10000,0.00062497,0.00062497,1,0.213
rosenbrock,0.001,0.96,0.0,4,4.0,10000,0.00013984,0.00013984,1,0.216
rosenbrock,0.001,0.96,0.04,4,4.0,10000,0.00019325,0.00019325,1,0.196
rosenbrock,0.001,0.96,0.08,4,4.0,10000,0.00026166,0.00026166,1,0.213
rosenbrock,0.001,0.96,0.12,4,4.0,10000,0.00034354,0.00034354,1,0.194
rosenbrock,0.001,0.96,0.16,4,4.0,10000,0.00045924,0.00045924,1,0.203
rosenbrock,0.001,0.96,0.2,4,4.0,10000,0.00059166,0.00059166,1,0.204
rosenbrock,0.001,1.0,0.0,4,4.0,10000,0.0001396,0.0001396,1,0.207
rosenbrock,0.001,1.0,0.04,4,4.0,10000,0.00019068,0.00019068,1,0.219
rosenbrock,0.001,1.0,0.08,4,4.0,10000,0.00025556,0.00025556,1,0.196
rosenbrock,0.001,1.0,0.12,4,4.0,10000,0.00033589,0.00033589,1,0.209
rosenbrock,0.001,1.0,0.16,4,4.0,10000,0.00044144,0.00044144,1,0.198
rosenbrock,0.001,1.0,0.2,4,4.0,10000,0.00056415,0.00056415,1,0.21
rastrigin,0.001,0.8,0.0,4,0.0,10000,50.21753936,18.0,0,0.164
rastrigin,0.001,0.8,0.04,4,0.0,10000,57.17368134,18.0,0,0.161
rastrigin,0.001,0.8,0.08,4,0.0,10000,57.17368134,18.0,0,0.185
rastrigin,0.001,0.8,0.12,4,0.0,10000,64.12982332,18.0,0,0.178
rastrigin,0.001,0.8,0.16,4,0.0,10000,64.12982332,18.0,0,0.16
rastrigin,0.001,0.8,0.2,4,0.0,10000,64.12982332,18.0,0,0.165
rastrigin,0.001,0.84,0.0,4,0.0,10000,50.21753936,18.0,0,0.169
rastrigin,0.001,0.84,0.04,4,0.0,10000,57.17368134,18.0,0,0.174
rastrigin,0.001,0.84,0.08,4,0.0,10000,57.17368134,18.0,0,0.168
rastrigin,0.001,0.84,0.12,4,0.0,10000,64.12982332,18.0,0,0.157
rastrigin,0.001,0.84,0.16,4,0.0,10000,64.12982332,18.0,0,0.172
rastrigin,0.001,0.84,0.2,4,0.0,10000,64.12982332,18.0,0,0.158
rastrigin,0.001,0.88,0.0,4,0.0,10000,50.21753936,18.0,0,0.179
rastrigin,0.001,0.88,0.04,4,0.0,10000,57.17368134,18.0,0,0.164
rastrigin,0.001,0.88,0.08,4,0.0,10000,57.17368134,18.0,0,0.168
rastrigin,0.001,0.88,0.12,4,0.0,10000,64.12982332,18.0,0,0.164
rastrigin,0.001,0.88,0.16,4,0.0,10000,64.12982332,18.0,0,0.17
rastrigin,0.001,0.88,0.2,4,0.0,10000,64.12982332,18.0,0,0.179
rastrigin,0.001,0.92,0.0,4,0.0,10000,50.21753936,18.0,0,0.167
rastrigin,0.001,0.92,0.04,4,0.0,10000,57.17368134,18.0,0,0.157
rastrigin,0.001,0.92,0.08,4,0.0,10000,57.17368134,18.0,0,0.185
rastrigin,0.001,0.92,0.12,4,0.0,10000,64.12982332,18.0,0,0.179
rastrigin,0.001,0.92,0.16,4,0.0,10000,64.12982332,18.0,0,0.165
rastrigin,0.001,0.92,0.2,4,0.0,10000,64.12982332,18.0,0,0.168
rastrigin,0.001,0.96,0.0,4,0.0,10000,50.21753936,18.0,0,0.187
rastrigin,0.001,0.96,0.04,4,0.0,10000,57.17368134,18.0,0,0.188
rastrigin,0.001,0.96,0.08,4,0.0,10000,57.17368134,18.0,0,0.153
rastrigin,0.001,0.96,0.12,4,0.0,10000,64.12982332,18.0,0,0.176
rastrigin,0.001,0.96,0.16,4,0.0,10000,64.12982332,18.0,0,0.151
rastrigin,0.001,0.96,0.2,4,0.0,10000,64.12982332,18.0,0,0.171
rastrigin,0.001,1.0,0.0,4,0.0,10000,50.21753936,18.0,0,0.164
rastrigin,0.001,1.0,0.04,4,0.0,10000,57.17368134,18.0,0,0.154
rastrigin,0.001,1.0,0.08,4,0.0,10000,57.17368134,18.0,0,0.168
rastrigin,0.001,1.0,0.12,4,0.0,10000,64.12982332,18.0,0,0.158
rastrigin,0.001,1.0,0.16,4,0.0,10000,64.12982332,18.0,0,0.155
rastrigin,0.001,1.0,0.2,4,0.0,10000,64.12982332,18.0,0,0.16
rastrigin,0.001,0.8,0.0,4,1.0,10000,17.90920248,17.90920248,0,0.167
rastrigin,0.001,0.8,0.04,4,1.0,10000,17.90920248,17.90920248,0,0.171
rastrigin,0.001,0.8,0.08,4,1.0,10000,17.90920248,17.90920248,0,0.211
rastrigin,0.001,0.8,0.12,4,1.0,10000,17.90937666,17.90930405,0,0.175
rastrigin,0.001,0.8,0.16,4,1.0,10000,17.90937666,17.90930405,0,0.182
rastrigin,0.001,0.8,0.2,4,1.0,10000,17.90937666,17.90930405,0,0.15
rastrigin,0.001,0.84,0.0,4,1.0,10000,17.90920248,17.90920248,0,0.183
rastrigin,0.001,0.84,0.04,4,1.0,10000,17.90920248,17.90920248,0,0.166
rastrigin,0.001,0.84,0.08,4,1.0,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,0.84,0.12,4,1.0,10000,17.90937666,17.90931891,0,0.172
rastrigin,0.001,0.84,0.16,4,1.0,10000,17.90937666,17.90931891,0,0.166
rastrigin,0.001,0.84,0.2,4,1.0,10000,17.90937666,17.90931891,0,0.172
rastrigin,0.001,0.88,0.0,4,1.0,10000,17.90920248,17.90920248,0,0.172
rastrigin,0.001,0.88,0.04,4,1.0,10000,17.90920248,17.90920248,0,0.187
rastrigin,0.001,0.88,0.08,4,1.0,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,0.88,0.12,4,1.0,10000,17.90937666,17.90929688,0,0.172
rastrigin,0.001,0.88,0.16,4,1.0,10000,17.90937666,17.90929688,0,0.165
rastrigin,0.001,0.88,0.2,4,1.0,10000,17.90937666,17.90929688,0,0.172
rastrigin,0.001,0.92,0.0,4,1.0,10000,17.90920248,17.90920248,0,0.179
rastrigin,0.001,0.92,0.04,4,1.0,10000,17.90920248,17.90920248,0,0.164
rastrigin,0.001,0.92,0.08,4,1.0,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.92,0.12,4,1.0,10000,17.90937666,17.90934262,0,0.177
rastrigin,0.001,0.92,0.16,4,1.0,10000,17.90937666,17.90934262,0,0.16
rastrigin,0.001,0.92,0.2,4,1.0,10000,17.90937666,17.90934262,0,0.16
rastrigin,0.001,0.96,0.0,4,1.0,10000,17.90920248,17.90920248,0,0.188
rastrigin,0.001,0.96,0.04,4,1.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.96,0.08,4,1.0,10000,17.90920248,17.90920248,0,0.174
rastrigin,0.001,0.96,0.12,4,1.0,10000,17.90937666,17.90929631,0,0.162
rastrigin,0.001,0.96,0.16,4,1.0,10000,17.90937666,17.90929631,0,0.188
rastrigin,0.001,0.96,0.2,4,1.0,10000,17.90937666,17.90929631,0,0.146
rastrigin,0.001,1.0,0.0,4,1.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,1.0,0.04,4,1.0,10000,17.90920248,17.90920248,0,0.192
rastrigin,0.001,1.0,0.08,4,1.0,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,1.0,0.12,4,1.0,10000,17.90937666,17.90937666,0,0.171
rastrigin,0.001,1.0,0.16,4,1.0,10000,17.90937666,17.90937666,0,0.194
rastrigin,0.001,1.0,0.2,4,1.0,10000,17.90937666,17.90937666,0,0.167
rastrigin,0.001,0.8,0.0,4,2.0,10000,17.90920248,17.90920248,0,0.172
rastrigin,0.001,0.8,0.04,4,2.0,10000,17.90920248,17.90920248,0,0.159
rastrigin,0.001,0.8,0.08,4,2.0,10000,17.90920248,17.90920248,0,0.167
rastrigin,0.001,0.8,0.12,4,2.0,10000,17.90920248,17.90920248,0,0.18
rastrigin,0.001,0.8,0.16,4,2.0,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.8,0.2,4,2.0,10000,17.90920248,17.90920248,0,0.189
rastrigin,0.001,0.84,0.0,4,2.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,0.84,0.04,4,2.0,10000,17.90920248,17.90920248,0,0.187
rastrigin,0.001,0.84,0.08,4,2.0,10000,17.90920248,17.90920248,0,0.152
rastrigin,0.001,0.84,0.12,4,2.0,10000,17.90920248,17.90920248,0,0.158
rastrigin,0.001,0.84,0.16,4,2.0,10000,17.90920248,17.90920248,0,0.198
rastrigin,0.001,0.84,0.2,4,2.0,10000,17.90920248,17.90920248,0,0.143
rastrigin,0.001,0.88,0.0,4,2.0,10000,17.90920248,17.90920248,0,0.171
rastrigin,0.001,0.88,0.04,4,2.0,10000,17.90920248,17.90920248,0,0.181
rastrigin,0.001,0.88,0.08,4,2.0,10000,17.90920248,17.90920248,0,0.152
rastrigin,0.001,0.88,0.12,4,2.0,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,0.88,0.16,4,2.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,0.88,0.2,4,2.0,10000,17.90920248,17.90920248,0,0.168
rastrigin,0.001,0.92,0.0,4,2.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,0.92,0.04,4,2.0,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.92,0.08,4,2.0,10000,17.90920248,17.90920248,0,0.174
rastrigin,0.001,0.92,0.12,4,2.0,10000,17.90920248,17.90920248,0,0.18
rastrigin,0.001,0.92,0.16,4,2.0,10000,17.90920248,17.90920248,0,0.165
rastrigin,0.001,0.92,0.2,4,2.0,10000,17.90920248,17.90920248,0,0.16
rastrigin,0.001,0.96,0.0,4,2.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.96,0.04,4,2.0,10000,17.90920248,17.90920248,0,0.175
rastrigin,0.001,0.96,0.08,4,2.0,10000,17.90920248,17.90920248,0,0.154
rastrigin,0.001,0.96,0.12,4,2.0,10000,17.90920248,17.90920248,0,0.167
rastrigin,0.001,0.96,0.16,4,2.0,10000,17.90920248,17.90920248,0,0.174
rastrigin,0.001,0.96,0.2,4,2.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,1.0,0.0,4,2.0,10000,17.90920248,17.90920248,0,0.21
rastrigin,0.001,1.0,0.04,4,2.0,10000,17.90920248,17.90920248,0,0.159
rastrigin,0.001,1.0,0.08,4,2.0,10000,17.90920248,17.90920248,0,0.175
rastrigin,0.001,1.0,0.12,4,2.0,10000,17.90920248,17.90920248,0,0.171
rastrigin,0.001,1.0,0.16,4,2.0,10000,17.90920248,17.90920248,0,0.15
rastrigin,0.001,1.0,0.2,4,2.0,10000,17.90920248,17.90920248,0,0.168
rastrigin,0.001,0.8,0.0,4,3.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.8,0.04,4,3.0,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.8,0.08,4,3.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.8,0.12,4,3.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.8,0.16,4,3.0,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,0.8,0.2,4,3.0,10000,17.90920248,17.90920248,0,0.177
rastrigin,0.001,0.84,0.0,4,3.0,10000,17.90920248,17.90920248,0,0.167
rastrigin,0.001,0.84,0.04,4,3.0,10000,17.90920248,17.90920248,0,0.171
rastrigin,0.001,0.84,0.08,4,3.0,10000,17.90920248,17.90920248,0,0.161
rastrigin,0.001,0.84,0.12,4,3.0,10000,17.90920248,17.90920248,0,0.177
rastrigin,0.001,0.84,0.16,4,3.0,10000,17.90920248,17.90920248,0,0.159
rastrigin,0.001,0.84,0.2,4,3.0,10000,17.90920248,17.90920248,0,0.159
rastrigin,0.001,0.88,0.0,4,3.0,10000,17.90920248,17.90920248,0,0.177
rastrigin,0.001,0.88,0.04,4,3.0,10000,17.90920248,17.90920248,0,0.161
rastrigin,0.001,0.88,0.08,4,3.0,10000,17.90920248,17.90920248,0,0.177
rastrigin,0.001,0.88,0.12,4,3.0,10000,17.90920248,17.90920248,0,0.163
rastrigin,0.001,0.88,0.16,4,3.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,0.88,0.2,4,3.0,10000,17.90920248,17.90920248,0,0.181
rastrigin,0.001,0.92,0.0,4,3.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.92,0.04,4,3.0,10000,17.90920248,17.90920248,0,0.171
rastrigin,0.001,0.92,0.08,4,3.0,10000,17.90920248,17.90920248,0,0.17
rastrigin,0.001,0.92,0.12,4,3.0,10000,17.90920248,17.90920248,0,0.151
rastrigin,0.001,0.92,0.16,4,3.0,10000,17.90920248,17.90920248,0,0.177
rastrigin,0.001,0.92,0.2,4,3.0,10000,17.90920248,17.90920248,0,0.182
rastrigin,0.001,0.96,0.0,4,3.0,10000,17.90920248,17.90920248,0,0.158
rastrigin,0.001,0.96,0.04,4,3.0,10000,17.90920248,17.90920248,0,0.16
rastrigin,0.001,0.96,0.08,4,3.0,10000,17.90920248,17.90920248,0,0.211
rastrigin,0.001,0.96,0.12,4,3.0,10000,17.90920248,17.90920248,0,0.191
rastrigin,0.001,0.96,0.16,4,3.0,10000,17.90920248,17.90920248,0,0.167
rastrigin,0.001,0.96,0.2,4,3.0,10000,17.90920248,17.90920248,0,0.169
rastrigin,0.001,1.0,0.0,4,3.0,10000,17.90920248,17.90920248,0,0.16
rastrigin,0.001,1.0,0.04,4,3.0,10000,17.90920248,17.90920248,0,0.194
rastrigin,0.001,1.0,0.08,4,3.0,10000,17.90920248,17.90920248,0,0.152
rastrigin,0.001,1.0,0.12,4,3.0,10000,17.90920248,17.90920248,0,0.15
rastrigin,0.001,1.0,0.16,4,3.0,10000,17.90920248,17.90920248,0,0.176
rastrigin,0.001,1.0,0.2,4,3.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,0.8,0.0,4,4.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,0.8,0.04,4,4.0,10000,17.90920248,17.90920248,0,0.201
rastrigin,0.001,0.8,0.08,4,4.0,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.8,0.12,4,4.0,10000,17.90920248,17.90920248,0,0.181
rastrigin,0.001,0.8,0.16,4,4.0,10000,17.90920248,17.90920248,0,0.17
rastrigin,0.001,0.8,0.2,4,4.0,10000,17.90920248,17.90920248,0,0.147
rastrigin,0.001,0.84,0.0,4,4.0,10000,17.90920248,17.90920248,0,0.177
rastrigin,0.001,0.84,0.04,4,4.0,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,0.84,0.08,4,4.0,10000,17.90920248,17.90920248,0,0.16
rastrigin,0.001,0.84,0.12,4,4.0,10000,17.90920248,17.90920248,0,0.185
rastrigin,0.001,0.84,0.16,4,4.0,10000,17.90920248,17.90920248,0,0.145
rastrigin,0.001,0.84,0.2,4,4.0,10000,17.90920248,17.90920248,0,0.175
rastrigin,0.001,0.88,0.0,4,4.0,10000,17.90920248,17.90920248,0,0.158
rastrigin,0.001,0.88,0.04,4,4.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.88,0.08,4,4.0,10000,17.90920248,17.90920248,0,0.197
rastrigin,0.001,0.88,0.12,4,4.0,10000,17.90920248,17.90920248,0,0.15
rastrigin,0.001,0.88,0.16,4,4.0,10000,17.90920248,17.90920248,0,0.178
rastrigin,0.001,0.88,0.2,4,4.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.92,0.0,4,4.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,0.92,0.04,4,4.0,10000,17.90920248,17.90920248,0,0.185
rastrigin,0.001,0.92,0.08,4,4.0,10000,17.90920248,17.90920248,0,0.148
rastrigin,0.001,0.92,0.12,4,4.0,10000,17.90920248,17.90920248,0,0.155
rastrigin,0.001,0.92,0.16,4,4.0,10000,17.90920248,17.90920248,0,0.211
rastrigin,0.001,0.92,0.2,4,4.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.96,0.0,4,4.0,10000,17.90920248,17.90920248,0,0.176
rastrigin,0.001,0.96,0.04,4,4.0,10000,17.90920248,17.90920248,0,0.168
rastrigin,0.001,0.96,0.08,4,4.0,10000,17.90920248,17.90920248,0,0.165
rastrigin,0.001,0.96,0.12,4,4.0,10000,17.90920248,17.90920248,0,0.175
rastrigin,0.001,0.96,0.16,4,4.0,10000,17.90920248,17.90920248,0,0.156
rastrigin,0.001,0.96,0.2,4,4.0,10000,17.90920248,17.90920248,0,0.178
rastrigin,0.001,1.0,0.0,4,4.0,10000,17.90920248,17.90920248,0,0.157
rastrigin,0.001,1.0,0.04,4,4.0,10000,17.90920248,17.90920248,0,0.166
rastrigin,0.001,1.0,0.08,4,4.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,1.0,0.12,4,4.0,10000,17.90920248,17.90920248,0,0.162
rastrigin,0.001,1.0,0.16,4,4.0,10000,17.90920248,17.90920248,0,0.173
rastrigin,0.001,1.0,0.2,4,4.0,10000,17.90920248,17.90920248,0,0.16
himmelblau,0.001,0.8,0.0,4,0.0,10000,0.0,0.0,1,0.239
himmelblau,0.001,0.8,0.04,4,0.0,10000,0.0,0.0,1,0.226
himmelblau,0.001,0.8,0.08,4,0.0,10000,0.0,0.0,1,0.229
himmelblau,0.001,0.8,0.12,4,0.0,10000,0.0,0.0,1,0.238
himmelblau,0.001,0.8,0.16,4,0.0,10000,0.0,0.0,1,0.221
himmelblau,0.001,0.8,0.2,4,0.0,10000,0.0,0.0,1,0.214
himmelblau,0.001,0.84,0.0,4,0.0,10000,0.0,0.0,1,0.253
himmelblau,0.001,0.84,0.04,4,0.0,10000,0.0,0.0,1,0.251
himmelblau,0.001,0.84,0.08,4,0.0,10000,0.0,0.0,1,0.228
himmelblau,0.001,0.84,0.12,4,0.0,10000,0.0,0.0,1,0.225
himmelblau,0.001,0.84,0.16,4,0.0,10000,0.0,0.0,1,0.216
himmelblau,0.001,0.84,0.2,4,0.0,10000,0.0,0.0,1,0.221
himmelblau,0.001,0.88,0.0,4,0.0,10000,0.0,0.0,1,0.258
himmelblau,0.001,0.88,0.04,4,0.0,10000,0.0,0.0,1,0.211
himmelblau,0.001,0.88,0.08,4,0.0,10000,0.0,0.0,1,0.237
himmelblau,0.001,0.88,0.12,4,0.0,10000,0.0,0.0,1,0.221
himmelblau,0.001,0.88,0.16,4,0.0,10000,0.0,0.0,1,0.223
himmelblau,0.001,0.88,0.2,4,0.0,10000,0.0,0.0,1,0.225
himmelblau,0.001,0.92,0.0,4,0.0,10000,0.0,0.0,1,0.22
himmelblau,0.001,0.92,0.04,4,0.0,10000,0.0,0.0,1,0.239
himmelblau,0.001,0.92,0.08,4,0.0,10000,0.0,0.0,1,0.212
himmelblau,0.001,0.92,0.12,4,0.0,10000,0.0,0.0,1,0.236
himmelblau,0.001,0.92,0.16,4,0.0,10000,0.0,0.0,1,0.217
himmelblau,0.001,0.92,0.2,4,0.0,10000,0.0,0.0,1,0.231
himmelblau,0.001,0.96,0.0,4,0.0,10000,0.0,0.0,1,0.211
himmelblau,0.001,0.96,0.04,4,0.0,10000,0.0,0.0,1,0.228
himmelblau,0.001,0.96,0.08,4,0.0,10000,0.0,0.0,1,0.214
himmelblau,0.001,0.96,0.12,4,0.0,10000,0.0,0.0,1,0.241
himmelblau,0.001,0.96,0.16,4,0.0,10000,0.0,0.0,1,0.229
himmelblau,0.001,0.96,0.2,4,0.0,10000,0.0,0.0,1,0.244
himmelblau,0.001,1.0,0.0,4,0.0,10000,0.0,0.0,1,0.232
himmelblau,0.001,1.0,0.04,4,0.0,10000,0.0,0.0,1,0.238
himmelblau,0.001,1.0,0.08,4,0.0,10000,0.0,0.0,1,0.225
himmelblau,0.001,1.0,0.12,4,0.0,10000,0.0,0.0,1,0.223
himmelblau,0.001,1.0,0.16,4,0.0,10000,0.0,0.0,1,0.234
himmelblau,0.001,1.0,0.2,4,0.0,10000,0.0,0.0,1,0.233
