num_workers,eta,beta,alpha,alpha_pull,loss
2,0.002321,1.0,0.325,0.55,0.11786621659734155
2,0.002321,1.0,0.325,0.775,0.2002707166380483
2,0.002321,1.0,0.325,1.0,0.31484561398004407
2,0.002321,1.0,0.55,0.1,0.02829022496728722
2,0.002321,1.0,0.55,0.325,0.03209578404756497
2,0.002321,1.0,0.55,0.55,0.05307724468904792
2,0.002321,1.0,0.55,0.775,0.08312680148275774
2,0.002321,1.0,0.55,1.0,0.12293644821669049
2,0.002321,1.0,0.775,0.1,0.04798764081377144
2,0.002321,1.0,0.775,0.325,0.024795347554341693
2,0.002321,1.0,0.775,0.55,0.03721807085466415
2,0.002321,1.0,0.775,0.775,0.05035250806117884
2,0.002321,1.0,0.775,1.0,0.07125425128207455
2,0.002321,1.0,1.0,0.1,0.057705168884301446
2,0.002321,1.0,1.0,0.325,0.025618608799968287
2,0.002321,1.0,1.0,0.55,0.03206780591702327
2,0.002321,1.0,1.0,0.775,0.03805839138741431
2,0.002321,1.0,1.0,1.0,0.06409274789213748
2,0.002321,2.0,0.1,0.1,0.7556653022724681
2,0.002321,2.0,0.1,0.325,1.2808967015011852
2,0.002321,2.0,0.1,0.55,1.9882002037940318
2,0.002321,2.0,0.1,0.775,2.287815760271335
2,0.002321,2.0,0.1,1.0,2.717335727455097
2,0.002321,2.0,0.325,0.1,0.13202737111427434
2,0.002321,2.0,0.325,0.325,0.057095161774498956
2,0.002321,2.0,0.325,0.55,0.11846802534717485
2,0.002321,2.0,0.325,0.775,0.2010400438520113
2,0.002321,2.0,0.325,1.0,0.31683104006554647
2,0.002321,2.0,0.55,0.1,0.2046020140146146
2,0.002321,2.0,0.55,0.325,0.027304029590190782
2,0.002321,2.0,0.55,0.55,0.05192145241975882
2,0.002321,2.0,0.55,0.775,0.08339876268876434
2,0.002321,2.0,0.55,1.0,0.12358472202445862
2,0.002321,2.0,0.775,0.1,0.28704376826761446
2,0.002321,2.0,0.775,0.325,0.018062734941041304
2,0.002321,2.0,0.775,0.55,0.03192648476141115
2,0.002321,2.0,0.775,0.775,0.049428625195557546
2,0.002321,2.0,0.775,1.0,0.07142618768723528
2,0.002321,2.0,1.0,0.1,0.09860550449198298
2,0.002321,2.0,1.0,0.325,0.013873583350076877
2,0.002321,2.0,1.0,0.55,0.023080971765949095
2,0.002321,2.0,1.0,0.775,0.0345424804083405
2,0.002321,2.0,1.0,1.0,0.05626737622082201
2,0.002321,5.0,0.1,0.1,nan
2,0.002321,5.0,0.1,0.325,nan
2,0.002321,5.0,0.1,0.55,nan
2,0.002321,5.0,0.1,0.775,nan
2,0.002321,5.0,0.1,1.0,nan
2,0.002321,5.0,0.325,0.1,nan
2,0.002321,5.0,0.325,0.325,nan
2,0.002321,5.0,0.325,0.55,nan
2,0.002321,5.0,0.325,0.775,nan
2,0.002321,5.0,0.325,1.0,nan
2,0.002321,5.0,0.55,0.1,nan
2,0.002321,5.0,0.55,0.325,nan
2,0.002321,5.0,0.55,0.55,nan
2,0.002321,5.0,0.55,0.775,nan
2,0.002321,5.0,0.55,1.0,nan
2,0.002321,5.0,0.775,0.1,nan
2,0.002321,5.0,0.775,0.325,nan
2,0.002321,5.0,0.775,0.55,nan
2,0.002321,5.0,0.775,0.775,nan
2,0.002321,5.0,0.775,1.0,nan
2,0.002321,5.0,1.0,0.1,nan
2,0.002321,5.0,1.0,0.325,nan
2,0.002321,5.0,1.0,0.55,nan
2,0.002321,5.0,1.0,0.775,nan
2,0.002321,5.0,1.0,1.0,nan
2,0.010772,0.5,0.1,0.1,148.16592377413875
2,0.010772,0.5,0.1,0.325,9.89466514308759
2,0.010772,0.5,0.1,0.55,10.102414687871576
2,0.010772,0.5,0.1,0.775,10.171442650619031
2,0.010772,0.5,0.1,1.0,10.187157191055409
2,0.010772,0.5,0.325,0.1,95.36617654937295
2,0.010772,0.5,0.325,0.325,9.015376999557558
2,0.010772,0.5,0.325,0.55,5.361075074365657
2,0.010772,0.5,0.325,0.775,9.248798360141672
2,0.010772,0.5,0.325,1.0,5.969275604422053
2,0.010772,0.5,0.55,0.1,110.85387858256257
2,0.010772,0.5,0.55,0.325,6.424689582127671
2,0.010772,0.5,0.55,0.55,10.687298488189626
2,0.010772,0.5,0.55,0.775,7.375176990945588
2,0.010772,0.5,0.55,1.0,5.0442459943044025
2,0.010772,0.5,0.775,0.1,30.422287860043888
2,0.010772,0.5,0.775,0.325,9.241805819825704
2,0.010772,0.5,0.775,0.55,7.422454977556482
2,0.010772,0.5,0.775,0.775,10.354376618957687
2,0.010772,0.5,0.775,1.0,7.206272330921719
2,0.010772,0.5,1.0,0.1,18.557663579372004
2,0.010772,0.5,1.0,0.325,6.526875956630147
2,0.010772,0.5,1.0,0.55,3.8416274276915554
2,0.010772,0.5,1.0,0.775,3.9580152166718223
2,0.010772,0.5,1.0,1.0,11.11609729675532
2,0.010772,1.0,0.1,0.1,60.522940371455945
2,0.010772,1.0,0.1,0.325,9.800634171270653
2,0.010772,1.0,0.1,0.55,10.993230059539595
2,0.010772,1.0,0.1,0.775,10.075198573222039
2,0.010772,1.0,0.1,1.0,10.774181583092387
2,0.010772,1.0,0.325,0.1,136.26696626928293
2,0.010772,1.0,0.325,0.325,6.488136833179872
2,0.010772,1.0,0.325,0.55,8.150823967567717
2,0.010772,1.0,0.325,0.775,8.326596417223803
2,0.010772,1.0,0.325,1.0,4.069256781716058
2,0.010772,1.0,0.55,0.1,85.73216345522864
2,0.010772,1.0,0.55,0.325,3.9559130522658412
2,0.010772,1.0,0.55,0.55,3.7850786867329402
2,0.010772,1.0,0.55,0.775,4.834363496534367
2,0.010772,1.0,0.55,1.0,4.760228290226674
2,0.010772,1.0,0.775,0.1,15.879155570208585
2,0.010772,1.0,0.775,0.325,8.405893778765002
2,0.010772,1.0,0.775,0.55,6.97026523293467
2,0.010772,1.0,0.775,0.775,8.127664648002842
2,0.010772,1.0,0.775,1.0,1.0011234021237216
2,0.010772,1.0,1.0,0.1,5.081851925271673
2,0.010772,1.0,1.0,0.325,5.803639754868666
2,0.010772,1.0,1.0,0.55,3.8281763893818748
2,0.010772,1.0,1.0,0.775,7.945849441778098
2,0.010772,1.0,1.0,1.0,6.691601632016506
2,0.010772,2.0,0.1,0.1,91.46027492679775
2,0.010772,2.0,0.1,0.325,9.692835468710555
2,0.010772,2.0,0.1,0.55,10.667886340178573
2,0.010772,2.0,0.1,0.775,9.996910825688415
2,0.010772,2.0,0.1,1.0,9.685469656458254
2,0.010772,2.0,0.325,0.1,113.992921318651
2,0.010772,2.0,0.325,0.325,8.453576559804478
2,0.010772,2.0,0.325,0.55,8.26238305219281
2,0.010772,2.0,0.325,0.775,8.177730613420646
2,0.010772,2.0,0.325,1.0,5.490275933248213
2,0.010772,2.0,0.55,0.1,93.04187513791099
2,0.010772,2.0,0.55,0.325,7.169943679737461
2,0.010772,2.0,0.55,0.55,3.966401097077571
2,0.010772,2.0,0.55,0.775,7.043281498151895
2,0.010772,2.0,0.55,1.0,5.292247480496493
2,0.010772,2.0,0.775,0.1,29.137120653309324
2,0.010772,2.0,0.775,0.325,8.034075735634097
2,0.010772,2.0,0.775,0.55,4.125276261870424
2,0.010772,2.0,0.775,0.775,8.007666047126754
2,0.010772,2.0,0.775,1.0,0.981097016838254
2,0.010772,2.0,1.0,0.1,1.3466838409826147
2,0.010772,2.0,1.0,0.325,5.321887892884644
2,0.010772,2.0,1.0,0.55,3.8294811220947156
2,0.010772,2.0,1.0,0.775,8.021977829817757
2,0.010772,2.0,1.0,1.0,13.832478246903687
2,0.010772,5.0,0.1,0.1,nan
2,0.010772,5.0,0.1,0.325,nan
2,0.010772,5.0,0.1,0.55,nan
2,0.010772,5.0,0.1,0.775,nan
2,0.010772,5.0,0.1,1.0,nan
2,0.010772,5.0,0.325,0.1,nan
2,0.010772,5.0,0.325,0.325,nan
2,0.010772,5.0,0.325,0.55,nan
2,0.010772,5.0,0.325,0.775,nan
2,0.010772,5.0,0.325,1.0,nan
2,0.010772,5.0,0.55,0.1,nan
2,0.010772,5.0,0.55,0.325,nan
2,0.010772,5.0,0.55,0.55,nan
2,0.010772,5.0,0.55,0.775,nan
2,0.010772,5.0,0.55,1.0,nan
2,0.010772,5.0,0.775,0.1,nan
2,0.010772,5.0,0.775,0.325,nan
2,0.010772,5.0,0.775,0.55,nan
2,0.010772,5.0,0.775,0.775,nan
2,0.010772,5.0,0.775,1.0,nan
2,0.010772,5.0,1.0,0.1,nan
2,0.010772,5.0,1.0,0.325,nan
2,0.010772,5.0,1.0,0.55,nan
2,0.010772,5.0,1.0,0.775,nan
2,0.010772,5.0,1.0,1.0,nan
2,0.05,0.5,0.1,0.1,47.55895792182934
2,0.05,0.5,0.1,0.325,60.674419235980906
2,0.05,0.5,0.1,0.55,63.102560914714594
2,0.05,0.5,0.1,0.775,107.48559297794573
2,0.05,0.5,0.1,1.0,129.72372489683457
2,0.05,0.5,0.325,0.1,5.906629793555506
2,0.05,0.5,0.325,0.325,16.45658991237332
2,0.05,0.5,0.325,0.55,14.138129623351468
2,0.05,0.5,0.325,0.775,56.70749020678907
2,0.05,0.5,0.325,1.0,40.38002320582784
2,0.05,0.5,0.55,0.1,13.971865734318895
2,0.05,0.5,0.55,0.325,28.442258254877924
2,0.05,0.5,0.55,0.55,16.456589912373317
2,0.05,0.5,0.55,0.775,7.331822009514169
2,0.05,0.5,0.55,1.0,17.657342547593423
2,0.05,0.5,0.775,0.1,19.998761814534937
2,0.05,0.5,0.775,0.325,5.6296929530450175
2,0.05,0.5,0.775,0.55,7.3484608455190354
2,0.05,0.5,0.775,0.775,127.87354697438411
2,0.05,0.5,0.775,1.0,74.38659309589943
2,0.05,0.5,1.0,0.1,24.229405620724684
2,0.05,0.5,1.0,0.325,5.307562490021413
2,0.05,0.5,1.0,0.55,5.014030756473639
2,0.05,0.5,1.0,0.775,68.3579870101067
2,0.05,0.5,1.0,1.0,21.799375267256405
2,0.05,1.0,0.1,0.1,45.8777675752839
2,0.05,1.0,0.1,0.325,60.6922939508139
2,0.05,1.0,0.1,0.55,63.102560912579776
2,0.05,1.0,0.1,0.775,107.4855929779456
2,0.05,1.0,0.1,1.0,129.07478291141103
2,0.05,1.0,0.325,0.1,5.906629926348687
2,0.05,1.0,0.325,0.325,16.456589912373374
2,0.05,1.0,0.325,0.55,14.138109256629264
2,0.05,1.0,0.325,0.775,56.70749018694914
2,0.05,1.0,0.325,1.0,40.37196583766318
2,0.05,1.0,0.55,0.1,13.971874900190592
2,0.05,1.0,0.55,0.325,28.738630836002795
2,0.05,1.0,0.55,0.55,16.456589912373317
2,0.05,1.0,0.55,0.775,7.331820964667015
2,0.05,1.0,0.55,1.0,68.79566503852341
2,0.05,1.0,0.775,0.1,19.998958838938183
2,0.05,1.0,0.775,0.325,5.502862868825202
2,0.05,1.0,0.775,0.55,7.3484608455190354
2,0.05,1.0,0.775,0.775,127.8735469445172
2,0.05,1.0,0.775,1.0,15.432112437845602
2,0.05,1.0,1.0,0.1,24.23110224433121
2,0.05,1.0,1.0,0.325,5.307562490021395
2,0.05,1.0,1.0,0.55,5.014030756473576
2,0.05,1.0,1.0,0.775,18.15264141359694
2,0.05,1.0,1.0,1.0,21.014766766631972
2,0.05,2.0,0.1,0.1,45.87134214006434
2,0.05,2.0,0.1,0.325,60.68849040255054
2,0.05,2.0,0.1,0.55,63.102560912579776
2,0.05,2.0,0.1,0.775,107.4855929779456
2,0.05,2.0,0.1,1.0,104.68381492861133
2,0.05,2.0,0.325,0.1,5.906629926349273
2,0.05,2.0,0.325,0.325,16.45658991237334
2,0.05,2.0,0.325,0.55,39.48861903534619
2,0.05,2.0,0.325,0.775,56.70749018694914
2,0.05,2.0,0.325,1.0,40.3719603618804
2,0.05,2.0,0.55,0.1,13.971874900190826
2,0.05,2.0,0.55,0.325,28.738681412863677
2,0.05,2.0,0.55,0.55,16.456589912373317
2,0.05,2.0,0.55,0.775,48.73145761185248
2,0.05,2.0,0.55,1.0,17.657342548300043
2,0.05,2.0,0.775,0.1,19.99895883903147
2,0.05,2.0,0.775,0.325,5.502841619023725
2,0.05,2.0,0.775,0.55,7.3484608455190354
2,0.05,2.0,0.775,0.775,127.8735469445172
2,0.05,2.0,0.775,1.0,32.202875338477
2,0.05,2.0,1.0,0.1,24.23110225029925
2,0.05,2.0,1.0,0.325,5.307562490021389
2,0.05,2.0,1.0,0.55,5.014030756473576
2,0.05,2.0,1.0,0.775,18.15202066929581
2,0.05,2.0,1.0,1.0,18.74444033276209
2,0.05,5.0,0.1,0.1,nan
2,0.05,5.0,0.1,0.325,nan
2,0.05,5.0,0.1,0.55,nan
2,0.05,5.0,0.1,0.775,nan
2,0.05,5.0,0.1,1.0,nan
2,0.05,5.0,0.325,0.1,nan
2,0.05,5.0,0.325,0.325,nan
2,0.05,5.0,0.325,0.55,nan
2,0.05,5.0,0.325,0.775,nan
2,0.05,5.0,0.325,1.0,nan
2,0.05,5.0,0.55,0.1,nan
2,0.05,5.0,0.55,0.325,nan
2,0.05,5.0,0.55,0.55,nan
2,0.05,5.0,0.55,0.775,nan
2,0.05,5.0,0.55,1.0,nan
2,0.05,5.0,0.775,0.1,nan
2,0.05,5.0,0.775,0.325,nan
2,0.05,5.0,0.775,0.55,nan
2,0.05,5.0,0.775,0.775,nan
2,0.05,5.0,0.775,1.0,nan
2,0.05,5.0,1.0,0.1,nan
2,0.05,5.0,1.0,0.325,nan
2,0.05,5.0,1.0,0.55,nan
2,0.05,5.0,1.0,0.775,nan
2,0.05,5.0,1.0,1.0,nan
3,0.0005,0.5,0.1,0.1,11.239745016307273
3,0.0005,0.5,0.1,0.325,3.2262220549295377
3,0.0005,0.5,0.1,0.55,151.86176698288875
3,0.0005,0.5,0.1,0.775,13.501708362935863
3,0.0005,0.5,0.1,1.0,16.340839926957347
3,0.0005,0.5,0.325,0.1,7.316758998572703
3,0.0005,0.5,0.325,0.325,6.6407791632716
3,0.0005,0.5,0.325,0.55,2.4032495922744403
3,0.0005,0.5,0.325,0.775,12.275824326918643
3,0.0005,0.5,0.325,1.0,3.3658708907397834
3,0.0005,0.5,0.55,0.1,4.3442112240586495
3,0.0005,0.5,0.55,0.325,9.635610572614224
3,0.0005,0.5,0.55,0.55,6.246888468627487
3,0.0005,0.5,0.55,0.775,40.68413911250866
3,0.0005,0.5,0.55,1.0,4.676549462303923
3,0.0005,0.5,0.775,0.1,3.379897325404533
3,0.0005,0.5,0.775,0.325,9.268878960861532
3,0.0005,0.5,0.775,0.55,8.814749518390052
3,0.0005,0.5,0.775,0.775,2.29825292317046
3,0.0005,0.5,0.775,1.0,1.2692912663881986
3,0.0005,0.5,1.0,0.1,2.9833507950574987
3,0.0005,0.5,1.0,0.325,7.60819044993511
3,0.0005,0.5,1.0,0.55,9.67453283010529
3,0.0005,0.5,1.0,0.775,7.64190621371568
3,0.0005,0.5,1.0,1.0,1.0097817140847984
3,0.0005,1.0,0.1,0.1,2.3482393208885886
3,0.0005,1.0,0.1,0.325,2.8989109508291078
3,0.0005,1.0,0.1,0.55,176.2716745497618
3,0.0005,1.0,0.1,0.775,9.946013455292649
3,0.0005,1.0,0.1,1.0,7.137726865785414
3,0.0005,1.0,0.325,0.1,3.3492893352283883
3,0.0005,1.0,0.325,0.325,0.5138316731335052
3,0.0005,1.0,0.325,0.55,0.32904347336197304
3,0.0005,1.0,0.325,0.775,0.03248129408495325
3,0.0005,1.0,0.325,1.0,3.138512764547486
3,0.0005,1.0,0.55,0.1,2.98438905262785
3,0.0005,1.0,0.55,0.325,1.5114538415383187
3,0.0005,1.0,0.55,0.55,4.489432239028115
3,0.0005,1.0,0.55,0.775,2.2784354897577828
3,0.0005,1.0,0.55,1.0,1.4058264447784405
3,0.0005,1.0,0.775,0.1,2.581808461224316
3,0.0005,1.0,0.775,0.325,2.6381594470956733
3,0.0005,1.0,0.775,0.55,0.8849449618593132
3,0.0005,1.0,0.775,0.775,1.693295889266924
3,0.0005,1.0,0.775,1.0,0.40575768606806106
3,0.0005,1.0,1.0,0.1,2.402622009063007
3,0.0005,1.0,1.0,0.325,3.2848464449543804
3,0.0005,1.0,1.0,0.55,1.781578277670947
3,0.0005,1.0,1.0,0.775,0.16119155264332657
3,0.0005,1.0,1.0,1.0,0.033848327635439934
3,0.0005,2.0,0.1,0.1,1.5511467234474263
3,0.0005,2.0,0.1,0.325,2.599658958868119
3,0.0005,2.0,0.1,0.55,167.99421148835458
3,0.0005,2.0,0.1,0.775,17.38951414722712
3,0.0005,2.0,0.1,1.0,6.866427400991215
3,0.0005,2.0,0.325,0.1,0.7680174646060786
3,0.0005,2.0,0.325,0.325,0.21514365713178968
3,0.0005,2.0,0.325,0.55,0.022399366578146375
3,0.0005,2.0,0.325,0.775,136.97491595103284
3,0.0005,2.0,0.325,1.0,3.107577338473124
3,0.0005,2.0,0.55,0.1,1.3121431279617628
3,0.0005,2.0,0.55,0.325,0.24107722502739387
3,0.0005,2.0,0.55,0.55,0.9420125241774512
3,0.0005,2.0,0.55,0.775,2.183523167445934
3,0.0005,2.0,0.55,1.0,1.1428766548758924
3,0.0005,2.0,0.775,0.1,1.410767180272691
3,0.0005,2.0,0.775,0.325,0.383428982577704
3,0.0005,2.0,0.775,0.55,0.2737299490059989
3,0.0005,2.0,0.775,0.775,1.816138277720841
3,0.0005,2.0,0.775,1.0,0.3834217925400137
3,0.0005,2.0,1.0,0.1,1.424859636855664
3,0.0005,2.0,1.0,0.325,0.6306457235701315
3,0.0005,2.0,1.0,0.55,0.49738072874014067
3,0.0005,2.0,1.0,0.775,0.0730243642078187
3,0.0005,2.0,1.0,1.0,0.04175379593587443
3,0.0005,5.0,0.1,0.1,1.472225194687893
3,0.0005,5.0,0.1,0.325,1.009032017732606
3,0.0005,5.0,0.1,0.55,170.1044464031324
3,0.0005,5.0,0.1,0.775,5.092898725893367
3,0.0005,5.0,0.1,1.0,7.0336393681505545
3,0.0005,5.0,0.325,0.1,0.22083446404452595
3,0.0005,5.0,0.325,0.325,0.16700424291445554
3,0.0005,5.0,0.325,0.55,130.7918810679981
3,0.0005,5.0,0.325,0.775,135.3588238367623
3,0.0005,5.0,0.325,1.0,3.1071130827457734
3,0.0005,5.0,0.55,0.1,0.27206678205332174
3,0.0005,5.0,0.55,0.325,0.180049523236886
3,0.0005,5.0,0.55,0.55,0.0012055061436270762
3,0.0005,5.0,0.55,0.775,2.178231475703812
3,0.0005,5.0,0.55,1.0,1.4289053839571986
3,0.0005,5.0,0.775,0.1,0.327904950831566
3,0.0005,5.0,0.775,0.325,0.18439688763876555
3,0.0005,5.0,0.775,0.55,0.22128370204921588
3,0.0005,5.0,0.775,0.775,1.7979153416984652
3,0.0005,5.0,0.775,1.0,0.384698075435106
3,0.0005,5.0,1.0,0.1,0.36261375125524337
3,0.0005,5.0,1.0,0.325,0.19165206437118604
3,0.0005,5.0,1.0,0.55,0.31113803653903893
3,0.0005,5.0,1.0,0.775,0.07002603356699097
3,0.0005,5.0,1.0,1.0,0.03680287749658585
3,0.002321,0.5,0.1,0.1,0.988208269652209
3,0.002321,0.5,0.1,0.325,0.5463659548273184
3,0.002321,0.5,0.1,0.55,0.7612616693974856
3,0.002321,0.5,0.1,0.775,0.3501673125840673
3,0.002321,0.5,0.1,1.0,2.806293469338679
3,0.002321,0.5,0.325,0.1,0.04311867506683215
3,0.002321,0.5,0.325,0.325,1.951494467647612
3,0.002321,0.5,0.325,0.55,0.46384453269273995
3,0.002321,0.5,0.325,0.775,10.032575058575294
3,0.002321,0.5,0.325,1.0,0.4644174175890373
3,0.002321,0.5,0.55,0.1,0.0724823520886757
3,0.002321,0.5,0.55,0.325,4.78759368465436
3,0.002321,0.5,0.55,0.55,1.6355507764819959
3,0.002321,0.5,0.55,0.775,0.7336033893133985
3,0.002321,0.5,0.55,1.0,0.3114014371066603
3,0.002321,0.5,0.775,0.1,0.09072934757329645
3,0.002321,0.5,0.775,0.325,6.252604341495931
3,0.002321,0.5,0.775,0.55,3.062548062761717
3,0.002321,0.5,0.775,0.775,1.63238620570386
3,0.002321,0.5,0.775,1.0,0.8444718684992479
3,0.002321,0.5,1.0,0.1,0.28532672210983034
3,0.002321,0.5,1.0,0.325,5.965078368240698
3,0.002321,0.5,1.0,0.55,5.488677931017887
3,0.002321,0.5,1.0,0.775,2.6732691711687697
3,0.002321,0.5,1.0,1.0,0.17556677232063678
3,0.002321,1.0,0.1,0.1,0.8572036497271254
3,0.002321,1.0,0.1,0.325,0.33490464157281713
3,0.002321,1.0,0.1,0.55,0.2913650790472352
3,0.002321,1.0,0.1,0.775,0.2838958400620249
3,0.002321,1.0,0.1,1.0,2.551710171651956
3,0.002321,1.0,0.325,0.1,0.18784462776825978
3,0.002321,1.0,0.325,0.325,0.1006776158849608
3,0.002321,1.0,0.325,0.55,0.03791474820011555
3,0.002321,1.0,0.325,0.775,0.11310089518010233
3,0.002321,1.0,0.325,1.0,0.12037014987788763
3,0.002321,1.0,0.55,0.1,0.23012700247624424
3,0.002321,1.0,0.55,0.325,0.3000648116816446
3,0.002321,1.0,0.55,0.55,0.06104143171242682
3,0.002321,1.0,0.55,0.775,0.03765218863793367
3,0.002321,1.0,0.55,1.0,0.06011530088458965
3,0.002321,1.0,0.775,0.1,0.09243111853871137
3,0.002321,1.0,0.775,0.325,0.16373688259199878
3,0.002321,1.0,0.775,0.55,0.10456202310925498
3,0.002321,1.0,0.775,0.775,0.05276089498989762
3,0.002321,1.0,0.775,1.0,0.03763959812158291
3,0.002321,1.0,1.0,0.1,0.26721598361119003
3,0.002321,1.0,1.0,0.325,0.5745102123368628
3,0.002321,1.0,1.0,0.55,0.025678833046176686
3,0.002321,1.0,1.0,0.775,0.08621020635203502
3,0.002321,1.0,1.0,1.0,0.18081543375997874
3,0.002321,2.0,0.1,0.1,0.791969122826275
3,0.002321,2.0,0.1,0.325,0.33272577667036446
3,0.002321,2.0,0.1,0.55,0.2809791849577835
3,0.002321,2.0,0.1,0.775,2.0382041558139967
3,0.002321,2.0,0.1,1.0,2.5478637811172073
3,0.002321,2.0,0.325,0.1,0.16292606024219639
3,0.002321,2.0,0.325,0.325,0.07429807797958393
3,0.002321,2.0,0.325,0.55,0.016341110497897035
3,0.002321,2.0,0.325,0.775,0.08530591724768898
3,0.002321,2.0,0.325,1.0,0.25157490609154726
3,0.002321,2.0,0.55,0.1,0.20298302040004626
3,0.002321,2.0,0.55,0.325,0.19324171977355603
3,0.002321,2.0,0.55,0.55,0.006690227586718285
3,0.002321,2.0,0.55,0.775,0.014225566837200589
3,0.002321,2.0,0.55,1.0,0.06050541136958875
3,0.002321,2.0,0.775,0.1,0.08714656228481768
3,0.002321,2.0,0.775,0.325,0.05344193135896988
3,0.002321,2.0,0.775,0.55,0.0016367553677356693
3,0.002321,2.0,0.775,0.775,0.0075180850106704
3,0.002321,2.0,0.775,1.0,0.03591984158879242
3,0.002321,2.0,1.0,0.1,0.23537253297716532
3,0.002321,2.0,1.0,0.325,0.31308040611582677
3,0.002321,2.0,1.0,0.55,0.0005197284145973102
3,0.002321,2.0,1.0,0.775,0.0032757463331529843
3,0.002321,2.0,1.0,1.0,0.17812070615294678
3,0.002321,5.0,0.1,0.1,0.6566822471271431
3,0.002321,5.0,0.1,0.325,0.32883461616881077
3,0.002321,5.0,0.1,0.55,0.2799098373364909
3,0.002321,5.0,0.1,0.775,2.0349550720383096
3,0.002321,5.0,0.1,1.0,2.5466695531956365
3,0.002321,5.0,0.325,0.1,0.11556872357980123
3,0.002321,5.0,0.325,0.325,0.06732782994460053
3,0.002321,5.0,0.325,0.55,0.020957294438848674
3,0.002321,5.0,0.325,0.775,0.0853260346379899
3,0.002321,5.0,0.325,1.0,0.2532152758188336
3,0.002321,5.0,0.55,0.1,0.12487955019011088
3,0.002321,5.0,0.55,0.325,0.19264727631164005
3,0.002321,5.0,0.55,0.55,0.08780720989165121
3,0.002321,5.0,0.55,0.775,0.011111563712564512
3,0.002321,5.0,0.55,1.0,0.06223794419035533
3,0.002321,5.0,0.775,0.1,0.05928285253927725
3,0.002321,5.0,0.775,0.325,0.07453996734816794
3,0.002321,5.0,0.775,0.55,0.05024311372747413
3,0.002321,5.0,0.775,0.775,0.0036838847746851937
3,0.002321,5.0,0.775,1.0,0.03837626925634645
3,0.002321,5.0,1.0,0.1,0.12485455385280883
3,0.002321,5.0,1.0,0.325,0.2999721166949644
3,0.002321,5.0,1.0,0.55,0.008627526649910023
3,0.002321,5.0,1.0,0.775,0.0006412666258602274
3,0.002321,5.0,1.0,1.0,0.13510732341833312
3,0.010772,0.5,0.1,0.1,30.101581792909144
3,0.010772,0.5,0.1,0.325,5.552090383813049
3,0.010772,0.5,0.1,0.55,7.462004822675631
3,0.010772,0.5,0.1,0.775,4.435492779570557
3,0.010772,0.5,0.1,1.0,7.495460609003926
3,0.010772,0.5,0.325,0.1,0.22797878372438224
3,0.010772,0.5,0.325,0.325,7.3820799961672
3,0.010772,0.5,0.325,0.55,115.4260808800393
3,0.010772,0.5,0.325,0.775,4.6988069702930995
3,0.010772,0.5,0.325,1.0,1.3281886722683454
3,0.010772,0.5,0.55,0.1,57.50466529213078
3,0.010772,0.5,0.55,0.325,15.636061602663224
3,0.010772,0.5,0.55,0.55,1.9635559573269707
3,0.010772,0.5,0.55,0.775,0.3114699928913283
3,0.010772,0.5,0.55,1.0,1.9035904894237712
3,0.010772,0.5,0.775,0.1,11.991973058041483
3,0.010772,0.5,0.775,0.325,1.745110895424751
3,0.010772,0.5,0.775,0.55,7.705004793986064
3,0.010772,0.5,0.775,0.775,16.662042721432428
3,0.010772,0.5,0.775,1.0,0.593375112353516
3,0.010772,0.5,1.0,0.1,3.7082374655328105
3,0.010772,0.5,1.0,0.325,6.008250257158636
3,0.010772,0.5,1.0,0.55,0.2374628737532119
3,0.010772,0.5,1.0,0.775,2.5128489682853843
3,0.010772,0.5,1.0,1.0,0.5941264390634159
3,0.010772,1.0,0.1,0.1,2.7082178330411737
3,0.010772,1.0,0.1,0.325,7.102746490570681
3,0.010772,1.0,0.1,0.55,4.803802949538747
3,0.010772,1.0,0.1,0.775,4.361558718523788
3,0.010772,1.0,0.1,1.0,8.78718559102975
3,0.010772,1.0,0.325,0.1,0.11568712537225397
3,0.010772,1.0,0.325,0.325,1.3926000909053542
3,0.010772,1.0,0.325,0.55,5.049441842015162
3,0.010772,1.0,0.325,0.775,5.321828691907628
3,0.010772,1.0,0.325,1.0,1.130672696906498
3,0.010772,1.0,0.55,0.1,6.763455734141686
3,0.010772,1.0,0.55,0.325,4.399503053506612
3,0.010772,1.0,0.55,0.55,2.607664549336243
3,0.010772,1.0,0.55,0.775,1.3943343429648118
3,0.010772,1.0,0.55,1.0,1.0541016553153093
3,0.010772,1.0,0.775,0.1,4.462522305648013
3,0.010772,1.0,0.775,0.325,4.047699299405591
3,0.010772,1.0,0.775,0.55,1.0550860536216304
3,0.010772,1.0,0.775,0.775,2.0671976664853693
3,0.010772,1.0,0.775,1.0,0.3983767446864168
3,0.010772,1.0,1.0,0.1,2.9473124093899954
3,0.010772,1.0,1.0,0.325,0.537301750576844
3,0.010772,1.0,1.0,0.55,2.158024939781807
3,0.010772,1.0,1.0,0.775,1.3572344045721858
3,0.010772,1.0,1.0,1.0,2.4760654997945766
3,0.010772,2.0,0.1,0.1,6.164751414671364
3,0.010772,2.0,0.1,0.325,6.109313196492513
3,0.010772,2.0,0.1,0.55,4.726571470552106
3,0.010772,2.0,0.1,0.775,6.71318063572426
3,0.010772,2.0,0.1,1.0,9.661283352572962
3,0.010772,2.0,0.325,0.1,16.569055274295916
3,0.010772,2.0,0.325,0.325,1.941795927286722
3,0.010772,2.0,0.325,0.55,6.526578619694464
3,0.010772,2.0,0.325,0.775,5.918815009895537
